seq_len,wall_time,cpu_time,rnadist string,rnadist tree,rnapdist,f1score,mcc,auc
258,613.524,746.708,56,33,99.82,0.868,0.801,
32,13.01,14.886,6,4,6.768,0.875,0.816,
111,16.828,20.486,4,2,17.688,0.982,0.973,
77,614.159,747.407,8,4,21.211,0.948,0.922,
71,613.068,746.205,12,4,23.128,0.944,0.916,
72,13.983,17.033,8,4,13.835,0.944,0.917,
126,13.687,16.646,0,0,25.1,1.0,1.0,
154,613.64,746.866,40,20,72.769,0.87,0.781,
74,16.532,20.131,4,2,31.083,0.973,0.957,
62,613.465,746.644,6,4,23.695,0.935,0.904,
120,32.017,38.263,8,4,62.361,0.967,0.951,
52,613.529,746.719,4,2,5.569,0.962,0.88,
95,613.618,746.845,12,6,28.332,0.937,0.842,
74,613.017,791.218,14,4,7.165,0.946,0.917,
65,614.099,792.544,10,4,21.307,0.938,0.91,
174,613.311,791.576,34,18,74.257,0.902,0.845,
206,613.808,792.25,52,31,91.689,0.874,0.812,
52,13.459,15.973,0,0,8.692,1.0,1.0,
120,14.115,17.101,4,2,63.256,0.983,0.975,
55,12.81,14.63,0,0,1.493,1.0,1.0,
377,613.776,792.213,126,67,156.312,0.838,0.747,
159,613.101,791.313,34,20,63.776,0.862,0.761,
53,613.16,791.375,6,4,7.36,0.925,0.886,
331,613.663,792.065,94,46,137.391,0.882,0.809,
46,613.594,791.971,6,4,15.623,0.913,0.867,
20,13.179,15.82,0,0,0.094,1.0,1.0,
184,612.451,837.538,52,26,95.956,0.864,0.761,
120,13.467,16.479,4,4,24.571,0.967,0.95,
102,13.87,17.013,4,2,30.87,0.98,0.971,
29,613.262,838.701,4,2,0.6,0.931,0.898,
231,613.468,838.934,20,13,25.748,0.944,0.915,
118,71.63,90.908,4,2,22.161,0.983,0.975,
48,612.816,838.058,26,13,32.033,0.708,0.607,
190,613.313,838.775,46,18,122.511,0.905,0.775,
360,614.205,778.431,70,41,236.666,0.889,0.68,
206,613.605,777.767,76,49,94.489,0.816,0.725,
27,13.394,16.051,4,2,4.098,0.926,0.894,
49,613.269,777.352,4,2,1.149,0.959,0.939,
75,13.449,16.201,0,0,26.931,1.0,1.0,
93,613.22,777.298,32,20,19.58,0.796,0.702,
201,613.281,777.367,100,46,106.401,0.821,0.654,
195,613.339,777.453,22,12,57.809,0.944,0.914,
154,613.471,777.616,26,14,72.256,0.909,0.848,
64,613.086,777.145,18,6,32.697,0.906,0.859,
233,613.084,777.143,70,34,45.193,0.876,0.814,
55,613.637,779.765,12,6,15.526,0.891,0.833,
27,13.682,16.72,0,0,0.266,1.0,1.0,
77,613.423,779.51,12,6,16.183,0.922,0.882,
83,612.786,778.702,58,24,32.374,0.687,0.545,
198,613.643,779.77,118,62,78.892,0.672,0.477,
43,612.982,778.958,8,3,14.105,0.907,0.852,
146,613.36,779.427,4,2,57.912,0.986,0.978,
136,13.661,16.697,6,4,17.681,0.971,0.956,
299,613.587,779.7,28,14,177.114,0.953,0.93,
215,612.84,778.773,36,26,120.72,0.865,0.748,
339,613.086,779.097,42,22,223.003,0.935,0.843,
135,613.097,779.107,12,6,31.032,0.956,0.934,
67,613.53,779.634,46,29,29.347,0.657,0.491,
81,51.211,62.983,4,4,13.858,0.951,0.919,
126,613.115,779.136,70,35,45.73,0.73,0.584,
206,613.37,779.451,62,41,97.067,0.85,0.774,
177,612.564,778.411,12,6,47.664,0.966,0.946,
47,612.989,746.372,4,2,6.278,0.957,0.938,
151,63.625,77.558,8,4,47.22,0.974,0.961,
206,612.914,746.26,42,23,94.567,0.913,0.87,
331,613.364,746.811,36,18,133.775,0.946,0.912,
88,613.013,746.412,48,32,26.554,0.705,0.536,
80,613.316,746.75,12,4,43.742,0.95,0.923,
119,24.875,30.448,6,4,19.649,0.966,0.949,
96,613.364,746.815,12,8,9.991,0.917,0.875,
75,612.379,745.626,12,4,7.592,0.947,0.921,
92,613.352,746.801,18,8,8.935,0.913,0.87,
62,612.94,746.313,22,11,20.47,0.806,0.704,
171,613.374,746.826,56,25,62.178,0.848,0.767,
115,34.808,42.632,0,0,10.932,1.0,1.0,
96,612.948,735.587,16,8,6.817,0.917,0.877,
74,614.097,736.788,24,12,60.455,0.838,0.627,
58,15.73,18.917,4,2,11.623,0.966,0.949,
75,613.443,736.112,16,6,17.97,0.92,0.879,
76,14.327,17.24,4,2,5.821,0.974,0.961,
26,14.014,16.839,4,2,4.043,0.923,0.891,
77,12.813,14.825,0,0,25.545,1.0,1.0,
146,613.59,736.259,8,4,65.93,0.973,0.956,
129,615.494,738.187,8,4,11.516,0.969,0.953,
126,23.326,27.791,6,4,20.823,0.968,0.952,
258,612.554,735.167,52,33,102.319,0.888,0.831,
110,36.105,42.401,0,0,45.106,1.0,1.0,
119,613.869,736.552,42,26,35.441,0.79,0.693,
34,612.16,734.745,6,5,9.583,0.824,0.736,
76,13.612,16.294,2,2,24.585,0.974,0.959,
126,613.043,735.685,32,19,12.769,0.865,0.804,
190,614.122,736.809,46,18,120.521,0.895,0.745,
75,15.823,19.066,0,0,27.424,1.0,1.0,
60,12.87,15.001,8,4,4.794,0.933,0.905,
72,12.878,15.015,0,0,18.285,1.0,1.0,
156,616.357,856.673,14,8,50.928,0.949,0.915,
120,22.094,26.583,6,4,35.64,0.967,0.948,
75,615.293,855.566,20,10,81.3,0.867,,
32,613.966,854.177,10,9,15.655,0.688,0.52,
77,21.665,26.057,4,2,28.741,0.974,0.959,
23,13.364,15.726,0,0,6.521,1.0,1.0,
67,15.033,18.234,4,4,27.047,0.94,0.896,
29,14.008,17.028,0,0,9.767,1.0,1.0,
266,618.193,858.537,126,71,171.057,0.756,0.571,
161,615.24,855.51,62,32,45.615,0.851,0.782,
30,12.303,13.965,0,0,1.227,1.0,1.0,
119,25.161,30.748,4,2,16.881,0.983,0.975,
299,618.812,859.169,8,4,175.06,0.987,0.98,
120,22.352,26.999,4,2,17.288,0.983,0.975,
28,14.037,17.088,0,0,1.161,1.0,1.0,
144,613.272,752.004,20,12,26.599,0.917,0.875,
120,21.893,26.523,4,2,36.382,0.983,0.975,
120,32.23,38.183,8,4,15.594,0.967,0.951,
105,613.655,752.424,8,4,35.752,0.962,0.944,
118,37.905,45.168,8,4,41.661,0.966,0.95,
151,145.614,176.893,8,4,45.583,0.974,0.96,
46,613.575,752.334,16,6,22.469,0.87,0.819,
36,13.111,15.375,0,0,2.481,1.0,1.0,
48,13.377,16.02,4,2,13.677,0.958,0.939,
173,613.634,752.4,34,14,32.674,0.908,0.863,
35,13.355,15.951,0,0,1.04,1.0,1.0,
32,14.691,17.855,4,2,3.766,0.938,0.91,
206,613.639,752.409,78,50,124.116,0.811,0.718,
349,613.678,752.454,136,74,200.256,0.828,0.693,
116,613.323,752.054,8,4,41.089,0.966,0.946,
94,613.631,752.403,36,20,34.824,0.787,0.679,
20,13.112,15.448,0,0,0.18,1.0,1.0,
120,613.452,752.195,44,20,46.845,0.883,0.812,
77,13.643,16.623,2,2,28.329,0.974,0.958,
210,613.621,752.392,54,32,121.149,0.871,0.737,
48,12.883,15.01,0,0,9.593,1.0,1.0,
96,613.651,732.43,8,4,87.964,0.958,0.881,
55,13.049,15.355,0,0,1.516,1.0,1.0,
20,13.792,16.726,4,2,4.471,0.9,0.86,
122,63.98,76.074,8,4,25.87,0.967,0.95,
215,613.276,732.037,24,12,39.591,0.944,0.917,
171,613.452,732.224,114,62,60.668,0.684,0.515,
207,612.813,731.483,74,34,113.544,0.855,0.754,
67,612.887,731.6,12,6,25.64,0.91,0.867,
80,613.529,732.299,12,4,30.06,0.95,0.923,
117,612.873,731.583,24,14,87.739,0.88,0.55,
102,612.89,731.609,12,6,22.982,0.941,0.915,
29,13.493,16.339,0,0,0.198,1.0,1.0,
72,320.108,381.261,6,4,25.173,0.944,0.911,
77,188.25,222.458,6,4,21.052,0.948,0.92,
58,20.072,24.082,0,0,29.009,1.0,1.0,
20,12.59,14.377,0,0,0.097,1.0,1.0,
71,13.391,16.171,0,0,0.267,1.0,1.0,
75,613.701,721.253,12,4,39.864,0.947,0.922,
173,613.166,720.668,38,17,37.312,0.896,0.851,
115,17.566,21.078,0,0,24.053,1.0,1.0,
64,612.856,720.331,18,8,40.133,0.859,0.758,
120,17.546,21.055,4,2,35.45,0.983,0.975,
120,175.353,204.62,4,2,17.953,0.983,0.975,
67,612.888,720.362,40,22,26.572,0.746,0.614,
33,12.659,14.517,2,2,0.982,0.939,0.908,
349,613.709,721.27,108,64,205.545,0.848,0.729,
147,613.106,720.6,44,22,37.463,0.878,0.816,
81,613.113,720.609,4,2,33.737,0.975,0.957,
108,613.088,720.578,10,4,38.97,0.963,0.942,
142,613.703,721.261,48,27,35.213,0.845,0.767,
121,16.647,20.061,2,2,25.995,0.983,0.975,
93,613.663,721.216,8,5,20.632,0.935,0.902,
105,612.936,720.411,12,6,6.306,0.943,0.913,
75,613.617,721.16,12,4,12.605,0.947,0.921,
126,613.529,750.557,24,11,12.337,0.913,0.873,
74,612.831,749.69,30,16,33.614,0.838,0.746,
76,613.48,750.493,8,4,34.352,0.947,0.915,
25,13.025,14.997,0,0,1.781,1.0,1.0,
77,613.102,750.008,12,6,20.024,0.896,0.842,
76,14.388,17.371,0,0,26.772,1.0,1.0,
56,613.504,750.531,12,7,22.292,0.857,0.795,
126,23.735,28.419,8,4,25.694,0.968,0.951,
116,613.227,750.196,42,18,58.937,0.828,0.753,
206,613.204,750.166,52,36,123.148,0.84,0.762,
133,613.17,750.124,30,22,22.43,0.88,0.82,
38,13.906,16.813,0,0,0.048,1.0,1.0,
49,612.856,749.718,32,20,25.771,0.673,0.545,
173,613.452,750.469,36,16,40.212,0.908,0.861,
71,80.862,97.577,0,0,16.342,1.0,1.0,
48,13.292,15.703,0,0,5.144,1.0,1.0,
55,13.35,15.937,0,0,2.561,1.0,1.0,
112,24.485,29.28,6,4,27.754,0.964,0.945,
102,613.411,750.421,38,13,43.61,0.863,0.799,
28,12.842,14.6,4,4,4.193,0.857,0.779,
22,13.022,14.996,4,2,13.223,0.909,0.851,
159,613.037,802.26,32,18,65.422,0.887,0.808,
19,613.04,802.265,12,6,5.014,0.684,,
76,29.036,35.742,4,2,40.825,0.974,0.957,
231,614.2,803.679,22,12,23.171,0.948,0.923,
79,613.464,802.784,14,6,28.578,0.924,0.843,
256,613.515,802.858,36,22,129.731,0.914,0.864,
89,613.532,802.879,38,23,32.104,0.753,0.637,
377,613.69,803.093,208,112,180.163,0.769,0.635,
61,614.163,803.64,12,3,30.661,0.934,0.903,
258,613.092,802.345,58,32,82.753,0.888,0.824,
48,613.071,802.321,26,10,13.944,0.792,0.664,
119,613.416,716.915,46,23,60.201,0.798,0.724,
299,612.793,716.203,10,6,170.88,0.98,0.97,
95,613.985,717.57,10,4,18.729,0.958,0.937,
120,73.6,85.72,2,2,70.52,0.983,0.973,
105,612.222,715.381,12,6,9.742,0.943,0.913,
83,14.478,17.486,8,4,16.429,0.952,0.93,
37,13.564,16.148,0,0,4.21,1.0,1.0,
32,13.664,16.306,0,0,7.166,1.0,1.0,
62,612.289,715.49,32,16,17.327,0.742,0.62,
23,612.747,716.145,4,2,1.585,0.913,0.854,
266,612.875,716.321,100,59,170.328,0.797,0.647,
97,613.957,717.544,30,16,26.614,0.845,0.781,
17,613.004,745.043,4,2,2.949,0.882,0.838,
76,613.706,745.851,30,14,39.745,0.816,0.637,
117,613.071,745.147,12,6,67.662,0.949,0.92,
34,13.438,16.111,4,2,4.483,0.941,0.909,
55,15.701,18.908,10,4,8.574,0.927,0.891,
42,13.767,16.677,10,4,6.78,0.905,0.855,
46,14.096,17.108,0,0,2.539,1.0,1.0,
65,613.041,745.112,14,8,31.306,0.877,0.794,
118,65.19,77.842,4,4,18.698,0.966,0.949,
40,13.589,16.364,4,2,6.44,0.95,0.928,
74,613.008,745.064,16,5,9.948,0.919,0.877,
26,13.404,16.072,0,0,7.919,1.0,1.0,
369,613.372,745.492,44,18,303.609,0.951,0.764,
233,613.421,745.551,20,12,40.679,0.948,0.923,
32,13.279,15.823,2,2,3.1,0.938,0.906,
27,14.233,17.279,0,0,0.589,1.0,1.0,
75,613.374,745.492,14,4,6.509,0.947,0.919,
33,13.267,15.807,2,2,3.181,0.939,0.908,
29,12.463,13.9,4,2,3.286,0.931,0.901,
75,15.801,19.043,4,2,24.759,0.973,0.959,
26,612.591,702.334,4,2,18.006,0.923,0.835,
130,614.76,704.671,12,4,4.199,0.969,0.954,
215,613.119,702.969,12,6,38.394,0.972,0.958,
35,16.109,19.371,4,2,0.012,0.943,0.913,
77,612.135,701.826,12,8,42.831,0.896,0.839,
57,612.384,702.105,30,13,13.631,0.825,0.714,
77,19.058,22.666,4,2,27.086,0.974,0.959,
88,614.438,704.347,20,12,35.713,0.864,0.798,
120,111.724,128.035,0,0,69.669,1.0,1.0,
118,323.786,369.014,6,4,21.969,0.966,0.949,
120,44.493,51.059,8,4,16.401,0.967,0.951,
125,17.602,21.068,2,2,36.729,0.984,0.976,
85,613.045,702.882,18,7,14.548,0.906,0.857,
46,613.457,703.34,6,4,15.331,0.913,0.863,
207,612.793,702.565,82,37,100.444,0.845,0.738,
74,13.481,16.335,4,2,40.493,0.973,0.958,
56,613.103,702.96,4,2,10.963,0.964,0.947,
69,15.32,18.525,6,2,14.088,0.971,0.957,
29,13.193,15.874,0,0,0.453,1.0,1.0,
115,70.829,81.095,4,2,9.559,0.983,0.973,
101,288.727,334.59,4,4,24.48,0.96,0.937,
91,603.232,766.012,24,13,41.894,0.857,0.779,
70,603.087,765.864,22,8,6.778,0.886,0.834,
52,3.077,3.604,0,0,4.417,1.0,1.0,
